"M1","M2","M3","M4","MeanDecreaseAccuracy","MeanDecreaseGini"
"INFLSTDDEVDELTA51",0.00261892929732461,0.00103277585748243,0.000807174308311397,0.000821052600339168,0.00127511391131814,7.92004322369308
"INFLMAXMINDELTA51",0.00191672398212845,0.00200255490558081,0.00165273751475398,-0.000811381837169498,0.00117438423690694,9.99548014408466
"INFLMEANDELTA51",0.00634759000350784,0.000624059010505821,-0.00448261327229481,0.00039097147442606,0.000733692592054779,16.6499395874764
"FREQSLOPERATIO51",0.00457536550391041,-0.00114868599698468,-0.00017317915179813,0.00789635948669332,0.00268491121509622,18.811734965536
"FREQNEGSLOPEMEAN51",0.00790677721001063,0.00298819114132148,-0.00220151187155744,0.00152950132670941,0.00252455904145321,19.529265438898
"NUMSWEEPSFLATDWN51",0.0138782587716691,0.0110049839977307,-0.00572379783540723,0.0153602174132249,0.00862995120300453,19.7138339916535
"NUMSWEEPSFLATUP51",0.0166776520323407,0.00514073417005126,0.00664733408616231,0.00622660813899928,0.00859121606753788,20.6453273631001
"FREQPOSSLOPEMEAN51",0.010392510926862,0.00249258645136596,-0.00261810826210819,0.00270770751600486,0.00317428082280017,22.2907500918315
"FREQSPREAD51",0.00620382490604025,-0.00317694946759552,0.00106248372544489,0.0263019019979291,0.00746385053229342,22.3892826242998
"FREQQUARTER351",0.00460915767251923,0.00262335438151253,0.00156986905250651,0.0150038387470525,0.00592379831002339,27.8974263106343
"FREQSWEEPDWNPERCENT51",0.00894185227296142,0.0160670764281257,-0.00457773177976383,0.0128651836215132,0.00823936586308265,28.0922443814207
"FREQSWEEPFLATPERCENT51",0.0182375385333551,0.00295840566942873,-0.00455160895859362,0.0284629428624126,0.0111337286833143,29.5327864825369
"FREQCOFM51",0.0723594176578451,0.0030099368211873,-0.00501640214062401,0.0356681541425017,0.0261707020364687,31.7265421146918
"DURATION51",0.0493325516446124,0.0102215682854415,0.00751728296366437,0.00860767473422086,0.0186228460175065,32.3465151867634
"REP52",53,53,53,53,53,53
"FREQSTEPDOWN52",0,0,0,0,0,0.0504065329180348
"FREQSTEPUP52",0,0,0,0,0,0.0845851558093841
"FREQNUMSTEPS52",-4.7523999619808e-05,0,0,0,-1.19521436169577e-05,0.0874959436853169
"NUMSWEEPSDWNUP52",0.000751790926972124,-0.000121685027006537,-0.000449502136785774,0.000325155833532915,9.59760067229808e-05,1.54634439763833
"FREQENDDWN52",-0.000892828780180927,0.00212973704910836,-0.000306656479379587,0.00275693416470943,0.000950394569154069,2.84218184786236
"FREQBEGDWN52",0.00205832142495019,0.00180822281047177,-0.000701107412561528,0.000502079174267734,0.000921946309511578,3.5498393411413
"NUMSWEEPSUPDWN52",0.00209606329175479,0.00194654828213215,0.000324647051180683,-7.27905565456378e-05,0.000992910606235035,3.84164514795044
"FREQBEGUP52",0.00260202267760135,0.00127234315313691,0.00485275075022747,7.87358495244943e-05,0.00210795927454597,4.06196419411301
"FREQENDUP52",0.00267570646391549,-1.49380083436265e-05,-0.00125938860263758,0.00272165753413803,0.00105442318332692,4.39743031257322
"INFLSTDDEVDELTA52",0.000449480203153076,0.000935475836134752,0.00412259906873458,0.00133510938051843,0.00167135323790456,7.3435942397584
"NUMINFLECTIONS52",0.000772915760623107,0.00230606562341342,0.00233966856802287,0.00235417305438558,0.00192914202372625,7.95621259170557
"INFLMAXMINDELTA52",0.000718813789733497,0.00289253420350243,0.00391126475140299,-0.0015456506868837,0.00139971934607745,9.83648816175336
"INFLMEANDELTA52",0.00377990241815125,0.00674720234459166,0.000970473118008239,0.00266244625262868,0.00355867125325996,17.6849123095823
"NUMSWEEPSFLATDWN52",0.0150342096854138,0.0109933405968361,0.00591079371403373,0.011920077949311,0.0108657543548494,19.0917398495533
"FREQSLOPERATIO52",0.00437869269032329,-0.000893275441229258,0.00115574115808109,0.0132371228883967,0.00446123695993007,19.4462923861757
"FREQNEGSLOPEMEAN52",0.00946793549689197,0.0119979336719005,0.00105072019816048,0.00233650624796641,0.00618421174693189,20.56221349026
"NUMSWEEPSFLATUP52",0.0184212604690044,-0.000707225158961492,0.0119818746151146,0.00786838974735601,0.00909170416290377,20.7568984051463
"FREQSPREAD52",0.0121137179261029,-0.0120868985759078,0.00714034393685273,0.021374442429094,0.00707330576896027,22.0773195308287
"FREQPOSSLOPEMEAN52",0.0140320562438617,-0.000396974568803837,0.00596518789556218,0.00582290386304223,0.00638764827687095,22.6050706348141
"FREQSWEEPFLATPERCENT52",0.0101808182080604,0.00317930164562123,-0.00593593194964337,0.0266758627919737,0.00824907993128749,27.8345952839881
"FREQSWEEPDWNPERCENT52",0.00776211965250706,0.0134473533187283,-0.00406750686963838,0.00706357009522607,0.00595300983568281,28.1268121062568
"FREQQUARTER352",0.00787391374026256,-0.00113383932324888,0.0119460779320622,0.0178281787352602,0.00894033225552648,28.3230895482962
"FREQCOFM52",0.0645638398004121,0.000920378760707905,-0.00271377899495762,0.0375073691356411,0.0244926057497152,30.8990449795696
"DURATION52",0.0600195263805918,0.0140588802226679,0.0137183927920183,0.00845462669653945,0.0238363954694807,33.4569139794662
"REP53",54,54,54,54,54,54
"FREQSTEPDOWN53",0,0,0,0,0,0.0544311642062906
"FREQSTEPUP53",-9.10303547469184e-05,0,0,0,-2.35223411604225e-05,0.0791402731588131
"FREQNUMSTEPS53",-0.000157811090996296,0,0,0,-4.10947978609614e-05,0.142545736440824
"NUMSWEEPSDWNUP53",-4.49594585315016e-05,0.000165504341919901,0.000806794767657881,-9.14418183304892e-05,0.000181222416925424,1.74337085618916
"FREQENDDWN53",0.00264232745600388,0.00331207409968268,-0.0013659578230848,0.00548748421305591,0.00253678576068153,3.31265775269845
"FREQBEGDWN53",0.00134209452814877,0.000604282908458478,-0.00161901306489965,-0.000422044745571481,-5.58107620595792e-05,3.67273606956876
"FREQBEGUP53",0.004159998939245,-0.0016839845593262,0.00299752115198953,-0.000849777530734027,0.00112664089402572,4.01898799803225
"FREQENDUP53",0.0037974369942275,0.00471319150051113,0.0007844995257639,0.0044991267063478,0.00337128120009027,4.9017392686216
"NUMSWEEPSUPDWN53",0.00280058727836276,0.00542169434185007,0.00245368149107531,0.0031008336204362,0.00339182532778691,5.30408982226171
"INFLSTDDEVDELTA53",-0.00026053928630013,0.00274764922953046,0.00599611594277545,-0.00147861738630584,0.00174831190261957,8.03684131839313
"NUMINFLECTIONS53",0.00211281974562499,0.0027948026509137,0.00506381116785016,-0.00177146928461059,0.00200687976132831,8.25790744217727
"INFLMAXMINDELTA53",0.00198015647925188,0.00440904904933003,0.00705964598494938,-0.00284120709933932,0.00267489286756352,10.1939929614128
"INFLMEANDELTA53",0.00374034078118113,-0.000421063683294146,0.000505989752574503,0.00193721258965906,0.0013920829401023,15.5049943278944
"FREQNEGSLOPEMEAN53",0.00866164271789659,0.00189547438322901,-0.00453762071262392,0.00370943326862031,0.00229079811564115,18.2121796078387
"FREQSLOPERATIO53",0.00257757971183502,-0.003475439781199,0.00302436593617918,0.0062301356432425,0.00205997545882193,18.308910370142
"NUMSWEEPSFLATDWN53",0.0102101676694969,0.00908691922488596,0.00406731562713632,0.0122830737888217,0.00882811710846347,18.8241096367633
"NUMSWEEPSFLATUP53",0.0183893446955966,-0.00250066431526649,0.00832765666129484,0.00694401359208972,0.00785972006964181,20.0954832025359
"FREQPOSSLOPEMEAN53",0.00749828388331294,-0.00323670335273105,0.00311642922823954,0.00406438769815075,0.00283911244455461,22.5521239380407
"FREQSPREAD53",0.0148409599218744,-0.000677080779287029,0.00546801015271832,0.0211811107587385,0.0100125396146866,23.3803850346771
"FREQQUARTER353",0.00570609037047022,0.00453897617410834,0.00417053031433835,0.0127583524708383,0.00669887302483254,27.1027673857073
"FREQSWEEPFLATPERCENT53",0.011786097064013,0.00214543269759035,0.00310291626333285,0.00825721733048332,0.00615072901782552,27.5921182533867
"FREQSWEEPDWNPERCENT53",0.0105333777036049,0.00676043916946816,0.00303274290266473,0.0122049983319923,0.00801693716253012,28.234620796598
"FREQCOFM53",0.075955948645049,0.00194701299295899,0.00312849505211647,0.0380313359703912,0.0294712663168665,32.3839147069221
"DURATION53",0.0714530476699241,0.0102886543866991,0.00840170786613266,0.00446698610647876,0.0236272728153136,34.2368363775229
"REP54",55,55,55,55,55,55
"FREQSTEPUP54",0,0,0,0,0,0.0722657947098749
"FREQSTEPDOWN54",0.000128802997775757,0,0,0,3.13359727507103e-05,0.103216552991935
"FREQNUMSTEPS54",3.01934716240238e-05,0,-1.657860730374e-05,3.28187994298021e-05,1.19489130295606e-05,0.132604197351683
"NUMSWEEPSDWNUP54",0.00022524897797648,-0.000236670373049323,-0.000167315400165056,-0.000233893952543792,-9.59934911629832e-05,1.37284797539879
"FREQENDDWN54",0.000725734936830894,0.00167326919972145,-0.000897143506537393,0.00302633924126926,0.00117595511840657,2.71558660310381
"FREQBEGDWN54",0.00108938666210526,2.11200682973697e-05,-0.000830298672650849,0.000168469237302325,0.000108029662647102,3.59088947441215
"FREQBEGUP54",0.00240769039865206,-0.000638004127495808,0.00155737672419121,-0.000605094161268239,0.000672336971099612,3.86294035556752
"NUMSWEEPSUPDWN54",0.00232606606406456,0.00434899467253886,0.00184017089787934,0.00245473143572213,0.00270681931383292,5.13268940755016
"FREQENDUP54",0.00398244395062523,0.00678869321196121,0.00373193695336725,0.00113959520482455,0.00388727291286364,5.61918316480086
"INFLSTDDEVDELTA54",0.00222146533090962,0.00220939429071654,0.0042000772271106,-0.000483031368040521,0.00203560598349174,7.56520934327966
"NUMINFLECTIONS54",0.00066677758940222,0.00417654334895816,0.00365114436416615,0.00416947687848701,0.00311626663515106,8.71085663445202
"INFLMAXMINDELTA54",0.00167905640007355,0.00560971787716289,0.0036458051417201,-0.000112101720196522,0.0026280511577207,10.1173104526715
"INFLMEANDELTA54",-0.000224891091245118,0.00367252707964508,0.00100167043061546,0.00168347944423557,0.00152560931991294,15.2973426952888
"FREQSLOPERATIO54",0.00223414262645842,-0.00256800861809721,0.00684898850293233,0.0103381841399808,0.00422095926112646,18.7352910528652
"FREQNEGSLOPEMEAN54",0.0106512982204656,-0.00106965944991892,0.000563223148457721,0.0046839595284182,0.00359663756177306,19.240406938557
"NUMSWEEPSFLATDWN54",0.0197272778468564,0.0154247303460715,0.0052801473486342,0.00836851032375438,0.0122120052636108,19.7935006643844
"NUMSWEEPSFLATUP54",0.0218098783791151,0.00523054528508812,0.0114541989244641,0.0071691214026058,0.0113228261264283,21.849202285441
"FREQPOSSLOPEMEAN54",0.00917980851406261,0.00202390123618481,0.00242911467971888,0.00658145096154408,0.00491219424135933,23.0400011777979
"FREQSPREAD54",0.0178228591038276,-0.00400046553385285,0.0139890543699911,0.0215133129770684,0.0121357721172688,25.105124416995
"FREQQUARTER354",0.00867243807240482,0.00109521289596523,0.00651988705947589,0.0120439616958329,0.00706414667097704,27.5608331826187
"FREQSWEEPFLATPERCENT54",0.0169162806760645,-0.00044210718321828,0.0018148962329001,0.0137006077050444,0.0079695891951698,27.6600943122868
"FREQSWEEPDWNPERCENT54",0.0157222934081146,0.0114240704423117,-0.000899189075516632,0.0137905180412717,0.00990703252444867,28.1348404556426
"FREQCOFM54",0.0594210195103461,-0.000623918401387811,0.00189194804026039,0.0286309765516501,0.0222025532590941,29.9859731301675
"DURATION54",0.0451990019986333,0.0106058251356215,0.0122554480585718,0.00531034602938538,0.0181990350377676,30.9192008692902
"REP55",56,56,56,56,56,56
"FREQSTEPUP55",0,0,0,0,0,0
"FREQSTEPDOWN55",0,0,0,0,0,0
"FREQNUMSTEPS55",0,0,0,0,0,0
"NUMSWEEPSDWNUP55",-5.00118114631114e-06,6.61764148629764e-05,0.000386446087009618,2.11098427380064e-05,0.000120051325757851,1.59199114597576
"FREQENDDWN55",-0.000830342059687798,0.0011716307979008,0.000590259938958273,0.00185650979745917,0.000701236949845937,2.42713137623817
"FREQBEGDWN55",0.000209509369100187,-2.11759646189428e-05,0.000611140054562457,-0.000307502407353045,0.000118976996839423,3.62162185854478
"FREQBEGUP55",0.00253765471803869,0.000387627474106176,0.000957844000336165,0.00224386707973298,0.0015301877617367,4.25188663332025
"NUMSWEEPSUPDWN55",0.00160813543085348,0.00142768455305577,0.000874376927211576,0.00241501628174042,0.0015779479417773,4.61270852190582
"FREQENDUP55",0.00196974796311578,0.000890866071173929,-0.000454164594980393,0.00508615732707205,0.00183349332161609,4.98872147183661
"INFLSTDDEVDELTA55",0.00209835056114191,0.00291331446408974,0.00124448789395774,-0.000578447847381564,0.00140844014949842,7.45290279933682
"NUMINFLECTIONS55",0.000884412315345972,0.00223672705914295,0.00348831279618274,0.000183651038051848,0.00165599112426574,7.92907046654042
"INFLMAXMINDELTA55",0.00165775088916769,0.0020218767102985,0.000545733241235579,1.7123436221544e-05,0.00107983886546395,9.22961512971652
"INFLMEANDELTA55",0.00768884862059686,0.00101416609988119,-0.000365106408986888,0.00577796786913409,0.00343585289494678,16.2682762320548
"FREQNEGSLOPEMEAN55",0.0103965022362853,0.000180485522659037,-0.00082732531946504,0.00540583463693815,0.00376414788796006,18.4056155444403
"NUMSWEEPSFLATDWN55",0.00985074092080138,0.0137693114859312,0.00196678574107156,0.0150170258587225,0.0101082466571876,19.0838018622814
"FREQSLOPERATIO55",0.00368913043208554,0.00149483778750476,0.00558063885712052,0.00969466761577918,0.00506936373876074,19.1943054825931
"NUMSWEEPSFLATUP55",0.0238479870113008,0.00952593336575497,0.0205400132448488,0.0118846754335944,0.0162770059229096,22.9609396150895
"FREQPOSSLOPEMEAN55",0.0160567145954775,0.00322484423937165,0.00633804166142358,0.00202309629914179,0.00687106599493798,23.6074028156678
"FREQSPREAD55",0.0123196794037635,0.00330111274107309,0.00651038417647175,0.0218049957857284,0.0109101781133082,24.7255231287874
"FREQSWEEPFLATPERCENT55",0.0136753131092601,0.00016887276064188,-0.00321546068140453,0.0197210834476858,0.00746561294649469,27.0768794990025
"FREQQUARTER355",0.00804263738883795,0.00321401307450114,0.00416020215091804,0.0188057334460768,0.00853632822063736,28.0201919213039
"FREQSWEEPDWNPERCENT55",0.00856110578237212,0.0131812726778583,0.00417493489799469,0.0148851818782714,0.0101265216103181,28.2347073535382
"DURATION55",0.0569345768945322,0.00714040041076002,0.00654361907276501,-0.000546395462494579,0.0174397094824401,30.9067228991351
"FREQCOFM55",0.070195950573346,0.00604042767756446,0.00223511988725564,0.0286683665859089,0.0265230284863919,31.4763618549051
"REP56",57,57,57,57,57,57
"FREQSTEPDOWN56",0,0,0,0,0,0.0403124198087544
"FREQSTEPUP56",-9.96873386333045e-05,0,-1.51414208709345e-05,0,-2.79002342536882e-05,0.0603607546147267
"FREQNUMSTEPS56",-8.52005349007348e-05,0,1.62493297151492e-05,1.62493297151492e-05,-1.12132546218014e-05,0.0944807689126149
"NUMSWEEPSDWNUP56",-0.00028491926598083,0.000112700779929506,-0.000115744362506063,-0.00054482768844129,-0.000199540357055238,1.56904403243776
"FREQENDDWN56",0.000670769544667234,0.00222345690839075,0.00115887604410696,0.00427661212198803,0.00205262615315884,3.25963364254404
"FREQBEGUP56",0.00110337709393625,-0.00134543266531462,0.00139389213643371,0.00100450252506308,0.000536321385368113,3.94122671568969
"FREQBEGDWN56",0.000651934484628264,0.00228993706244328,-0.000830319470300631,0.00126309110021334,0.000834415947836788,4.08751961646009
"FREQENDUP56",0.00210330976760994,0.00109042334662453,0.000978166554891792,0.00137486923677031,0.00134536979311247,4.46862637654568
"NUMSWEEPSUPDWN56",0.00134742679431245,0.00198280917478126,0.00180091714952729,0.0008078741737503,0.00145382424331772,4.90139271213598
"INFLSTDDEVDELTA56",0.00192668262912434,1.63645323571016e-05,0.00117585378932032,-0.000695684228357157,0.000583860096319577,7.29162479743447
"NUMINFLECTIONS56",0.000812968022686499,0.000201765516835488,0.00173781378625233,-0.000515062054019824,0.000591868912132541,7.78849596967216
"INFLMAXMINDELTA56",0.00319405418255498,0.000902605699274649,0.000467097957473495,-0.000472491771432589,0.00101827571000912,8.97849496837945
"INFLMEANDELTA56",0.00447414170907883,0.00383208797881836,-0.00134220922032481,-2.78029761112892e-05,0.00171768633316184,15.7334076046452
"NUMSWEEPSFLATDWN56",0.00911306353802526,0.00548139080182701,0.00870465054980402,0.0089757942332814,0.00791739840539147,18.752253741541
"FREQSLOPERATIO56",0.00159576886566026,-0.00108124748415972,0.00838779917963974,0.00731762622094402,0.00406857843939073,19.3688511128686
"NUMSWEEPSFLATUP56",0.0127587171351291,-0.000698845300736728,0.00701919699199614,0.00648957412182832,0.00623276595798602,20.3855099505876
"FREQNEGSLOPEMEAN56",0.0109900363167505,0.00373385218310762,-0.00182035256699267,0.00801242038650864,0.00518221651245057,20.9105777656294
"FREQPOSSLOPEMEAN56",0.010506624566589,-0.00321181472564608,0.00668169615674738,0.000695492641678059,0.00358138186344712,23.1999417543837
"FREQSPREAD56",0.0122133472854115,-0.0100307693172615,0.0127247212211967,0.0249351071045173,0.0097287420330927,24.2151665705013
"FREQSWEEPFLATPERCENT56",0.00916661737482072,-0.00428773912835519,0.00885591040428912,0.0132339499505688,0.00668477951966064,26.8717894797986
"FREQQUARTER356",0.00522704485634839,-0.00226564529933582,0.00761109639906304,0.0218509144336613,0.00800242454274411,28.040040612013
"FREQSWEEPDWNPERCENT56",0.0169903027084371,0.009451467957702,0.000760555445527478,0.0173186061742854,0.0110280332844491,29.8503970433393
"FREQCOFM56",0.0518710177139532,-0.00126851293284269,0.00558958444136106,0.0316531980374161,0.0217262000572224,30.3184452455721
"DURATION56",0.0553547400185072,0.0111179735772322,0.0091976187690328,0.00206844487763635,0.0192593454634662,32.0477237149828
"REP57",58,58,58,58,58,58
"FREQSTEPDOWN57",1.51414208709345e-05,1.54935469377004e-05,0,0,8.17481710978188e-06,0.0743373890203177
"FREQSTEPUP57",-0.000130119081728503,0,0,0,-3.13416616500722e-05,0.0985021128871057
"FREQNUMSTEPS57",-0.000179699281037244,0,-1.6655562958028e-05,0,-4.84254991651644e-05,0.151193546868976
"NUMSWEEPSDWNUP57",0.000710997867398917,-0.000415394658362771,0.00070864974632946,-0.000327507196126085,0.000156525263223678,1.67536281319658
"FREQENDDWN57",-0.000720127276914429,0.00177502085058455,-0.000644661447086572,0.00689802342137769,0.00181678644044584,3.03975286755414
"FREQBEGDWN57",-0.000541680262727279,0.00167981608192512,-0.00125728990563804,-0.000702022600954244,-0.000232389263263149,3.4909929041362
"FREQBEGUP57",0.00390809259228545,0.000871294343296069,0.00140325902621668,-0.000303627351830761,0.00144707228203377,3.87614890596733
"NUMSWEEPSUPDWN57",0.000218981645185151,0.00455029000446695,0.00136283118865677,-1.54108306754892e-05,0.0014637547200317,4.41832353351634
"FREQENDUP57",0.00197394716196083,0.00412591756533606,0.00302761598719547,0.00487620915977138,0.00351579194378956,5.33184165066282
"INFLSTDDEVDELTA57",0.00606098541047441,0.00585073216244477,0.000985384127896556,0.00490140048269804,0.00441881432991992,7.55212381313341
"NUMINFLECTIONS57",0.0016882272398915,0.00121960476762072,0.000445645111534976,0.0027187906434947,0.00147309310493196,7.6156613582147
"INFLMAXMINDELTA57",0.0046466648925413,0.00903323294825697,0.000552542765572292,0.00447811661027878,0.00458367378428287,9.72716230561585
"INFLMEANDELTA57",0.00394326529771083,0.00391607053025899,0.00199066403306865,0.00382050176654899,0.00338282348240052,15.6977766458267
"FREQNEGSLOPEMEAN57",0.00580635985588866,0.00571717562346589,-0.00351675931116282,0.00661114074944509,0.00364055497626036,18.7504783534039
"FREQSLOPERATIO57",0.00274235385518248,0.00330876908541661,0.00397229924124643,0.0109123445256989,0.00516739667120421,19.03538444502
"NUMSWEEPSFLATDWN57",0.0129332520907773,0.0141978075309906,0.000343703983281998,0.0141169415033077,0.0103765040291392,19.3670646201122
"NUMSWEEPSFLATUP57",0.0189078196381717,0.000964865014414537,0.0106618117550959,0.0146720315220844,0.0111538789349188,21.2533560844338
"FREQPOSSLOPEMEAN57",0.0118139825491625,0.00319769243322862,0.0116003498405389,0.00544966052006647,0.00804036305002984,24.1171152918003
"FREQSPREAD57",0.0323774099944738,-0.00218493604042497,0.0107036251704938,0.0248627427974398,0.0161672323900322,25.3052661980725
"FREQSWEEPFLATPERCENT57",0.0159890336711119,0.00201621306269911,0.000672568504039505,0.0139420218851416,0.0080943830279671,26.7631337257581
"FREQQUARTER357",0.00805466426691466,0.00630937251225682,0.00449579030239863,0.0159076663324423,0.00870081418687526,28.2443405372782
"FREQSWEEPDWNPERCENT57",0.0140345105604589,0.0202634588570163,-0.000939494994349795,0.0220277884228129,0.0138161530251278,29.007313936586
"FREQCOFM57",0.0669184046491576,0.00353855298856314,0.000673220188869113,0.0386060508911731,0.0270514227220967,30.6508236843412
"DURATION57",0.0502478081158406,0.0103884555250042,0.00793000847957376,0.00850802852285209,0.0191227758743358,30.9874760509259
"REP58",59,59,59,59,59,59
"FREQSTEPDOWN58",0,0,0,0,0,0
"FREQSTEPUP58",0,0,0,0,0,0.00521360899697406
"FREQNUMSTEPS58",0,0,0,0,0,0.00567950918526608
"NUMSWEEPSDWNUP58",-2.60062617354767e-05,-0.000265783203354059,0.00016368113443055,-0.000390065056345551,-0.000116263115642208,1.47908176271332
"FREQENDDWN58",8.68542226493964e-05,0.00124753114321741,0.0006669220622812,0.00394241184285674,0.00149234553707783,2.69428571768344
"FREQBEGDWN58",0.00139056063799286,0.00111796377738343,-0.00039212066291993,-0.000930908195492431,0.000266456031612968,3.61343081075011
"FREQBEGUP58",0.00112068998848924,0.000766890480880134,0.00037261252714097,0.000653396545082534,0.000715089885916146,4.08257025393402
"NUMSWEEPSUPDWN58",0.000915473474586294,0.00303596800540189,6.12395193418437e-05,0.000686934207951005,0.00117350341822969,4.49541766540242
"FREQENDUP58",0.00168832123968968,0.00180469854552624,0.000452828522854463,0.00174887266930801,0.00142331277721427,4.68820448471684
"NUMINFLECTIONS58",0.00164032109161191,0.000933649880447392,0.00241855089098761,0.0016960126302238,0.00166367927619633,7.64162496536069
"INFLSTDDEVDELTA58",0.00392642174317654,0.00320016760775282,0.00123121738927682,0.00333199065036398,0.00287119433020594,8.50892601002013
"INFLMAXMINDELTA58",0.00215006570227142,0.00442414035782136,0.00154191804139432,0.00300111592611384,0.00275977054806268,10.4526366434261
"INFLMEANDELTA58",0.00412042511857298,0.00393347883601821,-0.000621607753824853,0.00389993045857174,0.00278045176233298,15.9850208582808
"FREQSLOPERATIO58",0.00240478533398717,-0.00166425491943188,0.00422907446313243,0.00679723157066505,0.0029479985733585,18.0612698211318
"FREQNEGSLOPEMEAN58",0.00810940028810953,0.0055172461528288,0.000324039672678292,0.00461714378940076,0.00456608038431157,18.6647803413728
"NUMSWEEPSFLATDWN58",0.0173065772437456,0.0115847819035523,-5.80511529122091e-05,0.0131335893866619,0.0103896188761253,18.8076222959735
"FREQPOSSLOPEMEAN58",0.00478405149300119,-0.00127652039682598,0.000555000275273347,0.00109285185516963,0.00125783198247522,21.0085179317288
"NUMSWEEPSFLATUP58",0.0156392983527959,0.000733298188702207,0.0108850166995322,0.0124430461072803,0.00983160629094803,21.1462623730952
"FREQSPREAD58",0.0229929732875458,-0.00388629968621145,0.00700410398156023,0.0271884311465421,0.0132069125957553,24.7840473856567
"FREQSWEEPFLATPERCENT58",0.0162507871363549,0.000480312534901929,0.000957345350010817,0.030209292075721,0.0118337610438435,28.651987801535
"FREQQUARTER358",0.00624124714626893,0.00754173879760614,0.00794353016881913,0.0227501813110615,0.0110697033799508,28.728484798142
"FREQSWEEPDWNPERCENT58",0.0121751915559705,0.0139065534432407,0.000966632741504968,0.0220702382642083,0.0122490049880104,29.0629497138799
"FREQCOFM58",0.0677635024938752,-0.00495204057988994,-0.00376507874425871,0.04094551202241,0.0247996344415777,31.1200927987518
"DURATION58",0.0636966102489788,0.0116596034081144,0.00828689343735632,0.0085274804347187,0.0229025172552968,32.9303636527483
"REP59",60,60,60,60,60,60
"FREQSTEPUP59",0,0,0,0,0,0.0079155994002618
"FREQSTEPDOWN59",2.89661964487443e-05,0,1.30631866337474e-05,0,1.13096361664732e-05,0.0641678626762417
"FREQNUMSTEPS59",1.35963779249208e-05,1.58624409124076e-05,0,0,8.30256341257393e-06,0.0857956757808888
"NUMSWEEPSDWNUP59",0.000596956950855049,-0.000165816422003554,0.000282726253151591,-0.000341284478360339,8.52936160420112e-05,1.64847491811095
"FREQENDDWN59",0.000971076229967524,0.00322486150698784,-0.000367944479504894,0.0056457841370378,0.00235967211281455,3.22787322994514
"FREQBEGDWN59",0.000444314167062391,0.000886193383191227,-0.000727427281577311,-0.000933629925069631,-3.55086726106519e-05,3.80842051859177
"FREQBEGUP59",0.00181051981810293,0.000138685744557346,0.00171120113726169,-0.00140929361073183,0.000589827203134565,3.88386511293162
"FREQENDUP59",0.00224203043797975,0.00131243568392375,0.00138687321661172,0.00268132852843967,0.00191240156510234,4.74563013949753
"NUMSWEEPSUPDWN59",0.00212784139424822,0.00430189202408404,0.00181236447227327,0.00345160928755811,0.0028699578427212,5.03378115917929
"INFLSTDDEVDELTA59",0.00288125575548309,0.00226818464063305,0.00010236135738174,0.00290116089141771,0.0020203944227652,7.99688081591941
"NUMINFLECTIONS59",0.00189069498039918,0.00212383710598839,0.00238890590325974,0.00044166336843141,0.00168819607806812,8.02754996422032
"INFLMAXMINDELTA59",0.00262113829145398,0.000857103698982776,0.00141771313396127,0.00198298483099599,0.00174139586246461,9.9803184401623
"INFLMEANDELTA59",0.00192779424233356,0.000228418673155918,0.00107469228749402,0.00318261225018046,0.00158657156941728,15.2853570002209
"NUMSWEEPSFLATDWN59",0.0100255834697477,0.0167778339451986,-0.0013347694045295,0.00763807424683706,0.00828783446019321,18.0691668144999
"FREQSLOPERATIO59",0.00075778593217471,-0.00160626275809279,0.00663226437590526,0.00860992891502495,0.00356920877882677,18.386105108925
"FREQNEGSLOPEMEAN59",0.0103154142465611,0.00643230995362292,-0.00403506099492004,0.0045925095696767,0.00429590413298671,18.7768773971772
"NUMSWEEPSFLATUP59",0.0148838114416552,0.00951105074027736,0.0112472344343446,0.0131659492355639,0.0121379550683164,20.92173220683
"FREQPOSSLOPEMEAN59",0.0140821647767442,0.00329732592838524,0.0061164721485469,-0.00201447418600116,0.00533642196399723,22.5103976735606
"FREQSPREAD59",0.0110934078515517,-0.000908224121052456,0.0111594985584215,0.0224431911638602,0.0108054589078343,23.4724893251669
"FREQSWEEPFLATPERCENT59",0.0140356433304033,0.00315060113566938,0.00360266459069201,0.0157132746859784,0.00904658233666015,27.4849780167487
"FREQSWEEPDWNPERCENT59",0.0091543628399502,0.0243544998269089,0.00303689333021445,0.0140668937330291,0.0123638499315658,27.9018977755281
"FREQQUARTER359",0.00565480463591794,0.00695652861128082,0.0122025586128674,0.0279255042185901,0.0131263495843515,30.4729409473727
"FREQCOFM59",0.0630528751515873,0.0116775004723675,0.00457942129667538,0.0335504666989473,0.0281109503192704,30.8563461313201
"DURATION59",0.0595214046717636,0.0123111391818431,0.00918475614485456,0.0181574689853689,0.0246586464030767,33.8371606034876
"REP60",61,61,61,61,61,61
"FREQSTEPDOWN60",0,0,0,0,0,0.0404155474604203
"FREQSTEPUP60",-0.00012141644836393,0,-2.2247198681503e-05,0,-3.49751994250265e-05,0.0767218426385313
"FREQNUMSTEPS60",-5.9361999848963e-05,0,-9.52000152320024e-06,0,-1.69785231503979e-05,0.0883779957943356
"NUMSWEEPSDWNUP60",-0.000433087166720578,-0.000271380807579713,5.41660528065676e-05,-0.000298635581878972,-0.000241540788583017,1.25725150318441
"FREQENDDWN60",0.000333087344267256,0.00192523969657592,-0.000170295110341781,0.00231663045056831,0.00109696596567021,2.96776689796583
"FREQBEGDWN60",0.000821853962105159,0.00172202972879328,0.00023988106951293,1.04729315867395e-05,0.000685527222850164,3.91863025263429
