"P1","P2","P3","P4","P5","P6","P7","P8","MeanDecreaseAccuracy","MeanDecreaseGini"
"FREQBEGDWN5",-0.00110944831713421,-0.000570162624683989,-5.80615784344703e-05,0.000222750963128459,0.000934315157494125,-9.38100016907918e-05,-0.000835392609717642,0.00235294707517536,9.15225684579498e-05,8.01865255373017
"NUMSWEEPSUPDWN5",-0.000945949509751168,0.00238381606934611,0.00187388499937954,0.000603154504755439,7.39318299014995e-05,0.00073443947032768,-0.000171993427985053,0.000482677509511135,0.000636202115631306,8.39732831066872
"FREQENDUP5",-0.00105799961455337,0.00181932063188909,0.000873068587489656,-0.000626168435312168,0.00313369605502885,0.00386888102645296,0.000988416427141216,-0.000754199732262421,0.000991884800128347,9.26998320108553
"FREQBEGUP5",0.00144841119895559,0.00226991773890885,-0.000308746570343428,0.00132722364416357,0.00111591536738741,0.00384659530981647,7.74359420370889e-05,-0.000496163626072043,0.0011835962643584,10.0718685271134
"INFLSTDDEVDELTA5",0.0037352909320862,0.0018585128849399,0.000523844691506407,-0.000427348421190123,-0.000203908557511602,0.0016863609874957,-0.00159198956956289,-0.000933441070904297,0.000504197787613938,12.4256059278876
"NUMINFLECTIONS5",0.00233716625660289,0.00314316046606319,-0.00223656907092332,0.00155883453889146,0.00131876367428506,0.0066241414822265,0.00358883081452077,-0.00172399376127852,0.00185531118444482,14.6746274103712
"INFLMAXMINDELTA5",-0.000747450017748071,0.0026059581175374,-0.000377246512682129,0.00110076454966453,0.00136127014716554,0.00431055392110202,-0.0012802805189607,-0.000128068611990727,0.000842417556487271,17.571682690556
"INFLMEANDELTA5",0.00120296663324738,0.00778484390534024,0.00242264679101998,-0.00286588233272928,0.00372421402520127,0.00513735406508403,0.00120476591047198,-0.000828360976685233,0.00217492446423783,29.1029734890261
"NUMSWEEPSFLATDWN5",-0.000795997008342191,0.0075354016846691,0.00323284421986295,-7.45883741469699e-05,-0.000339554591829132,0.0160006630270534,4.95816758622375e-05,0.00442854579042173,0.00372479907629622,33.686432566357
"FREQSLOPERATIO5",-0.00276939879789048,0.00840039766936019,0.00617356910159222,0.00138959214819114,0.00196919290701619,0.00841472257838839,-0.000231627607547089,-0.00192645257951484,0.00260881569621303,35.9386217569755
"NUMSWEEPSFLATUP5",0.00085219161134108,0.00949162062715102,0.000992963088092821,-0.00286864228885793,0.00125501484368671,0.0208185881518951,0.0153509504012006,0.0236430597994066,0.00863193853668897,38.6714019488642
"FREQNEGSLOPEMEAN5",-0.00510973832346879,0.0106331565019653,0.0185251336815059,0.00158476962425633,0.00630414671278838,0.0165866141073197,0.0112243910026391,0.0280079007704071,0.0108870395061203,44.5826323705734
"FREQSPREAD5",0.00629098175576216,0.0237858328497722,0.00501994743054932,-0.00109940859879214,0.000749681808661224,0.00170220725912248,0.00903665652964754,0.00838059882668364,0.00656800458211614,45.211233669089
"FREQCOFM5",0.00366369801731373,0.018664017470343,0.00780095100063009,0.00281209896891431,-0.00302889888383987,0.0102094842332811,0.00446261506383037,0.0134910215372467,0.00717411696204753,48.6376798068558
"FREQSWEEPDWNPERCENT5",-0.00502962179710492,0.00947579176823427,0.0119752143349077,0.00495535001167518,0.00878896023400223,0.011874445196908,0.0101593982870644,0.00685891092694863,0.00732993827458632,54.0466718039433
"DURATION5",-0.00196118436203128,0.0110163452895008,0.0042894419365289,0.00481269925246865,-0.00121697899646538,0.0124701623268218,0.00483609273037359,0.00515383661480425,0.00473913749165656,55.1318209102619
"FREQABSSLOPEMEAN5",0.011612458560705,0.0267725972802592,0.00445989392021804,0.00926288809716497,0.00290250864855672,0.00904048863566622,0.00144981543084241,0.0161655090791888,0.0102323449435361,55.4205103218007
"FREQSLOPEMEAN5",-0.00151157899222627,0.0337470084044172,0.0119338975392659,0.00977429630822282,0.00503852254218344,0.0163012622803986,0.0126380729844652,0.00751160285392918,0.0118093221402584,56.7265640503157
"FREQSWEEPFLATPERCENT5",0.00108047131651052,0.00915636020919223,0.0245843411681341,0.00984833732287699,0.00943066068613742,0.0219243102956902,0.0168809235183673,0.0095331170629351,0.012575414097733,57.2456681903418
"FREQPOSSLOPEMEAN5",0.0096107932611788,0.0165968699945759,0.0422764650324222,0.0125006872313116,0.00375688127263224,0.0248001680256304,0.0224304731985303,0.034317963010444,0.0205404063055409,60.128343919284
"FREQQUARTER35",0.00304915811294748,0.0571804508958837,0.0384553088128789,0.0120457809757791,-0.0060765199130245,0.0483914447491068,0.00507491007270819,0.0310889861530882,0.0233710137725275,74.4698754852747
"REP6",7,7,7,7,7,7,7,7,7,7
"FREQSTEPDOWN6",-1.93395835139138e-05,-2.59221992695031e-05,-2.69412859159569e-05,8.84501559557686e-06,9.52000152320024e-06,1.92946077383e-05,5.29375460625198e-05,0,1.29747329783832e-06,0.458538490038041
"FREQNUMSTEPS6",-9.29802158726137e-05,-3.76858512765147e-05,0.000268371054224975,-2.62350892116307e-05,5.9592001500323e-05,6.04804785763981e-05,2.82295281363118e-05,0.00018661676786212,5.3994931722662e-05,1.07178479506156
"NUMSWEEPSDWNUP6",-0.000232058766356935,0.000757892385338932,-3.08916971546565e-05,-0.000100267658348826,-0.000144139560328517,-7.02095119135073e-05,-0.000242100637607849,0.000178596600327972,1.28281667080477e-05,2.18067656717447
"FREQBEGDWN6",0.000468639532488034,-0.000222096917297903,0.00110727595199346,-0.00134375791365031,0.000660099264196931,0.00038026277081832,-0.000418063799595633,0.00306733772428955,0.000455947887126527,8.02311781914509
"FREQENDDWN6",0.0025051747863494,0.00113301781001677,-0.000173244538014939,0.00115151380215664,0.00052570503031424,0.000333475250902458,0.000574867333917271,0.00126886480730135,0.00089390833534241,8.06146470055399
"FREQENDUP6",0.000699077737553276,-0.000337510557340079,0.00163522621679321,0.000301961312530742,0.000950702548133128,0.00257900366152959,0.00016500541064473,-0.000630621633012496,0.000678739534104643,8.8824627720524
"NUMSWEEPSUPDWN6",-0.00109316919941126,0.00226143013758563,0.000349667527707036,-0.000426506482305162,-0.000655358629450048,0.000465289987078802,0.000350933117283509,0.000704711698331593,0.000251039881090761,8.90278415404567
"FREQBEGUP6",-0.000635043586524152,0.00258835397648564,0.00042086633304264,0.00193135860125707,-5.54395191795912e-06,-0.000186341252364088,-0.000671683934671659,0.000673440348079187,0.000510280040003158,9.78938587351718
"NUMINFLECTIONS6",0.00333957064516712,0.0032017136452178,-0.00124077944067477,0.00172539089288485,0.000664566287669918,0.00333773821349742,-0.00137415614059768,-0.00108462699658152,0.00108071005581255,13.9602768415782
"INFLSTDDEVDELTA6",0.00488239948429318,0.00325071004152948,0.00162147306576776,0.00169859719745757,-0.000709435057951584,0.00116642252810617,-0.000688743165666808,0.0013481022917141,0.00156026375821648,14.9364543842973
"INFLMAXMINDELTA6",0.00352573497930819,0.00300869154134788,0.000404689584215585,0.00109041526537423,-8.46431766471762e-05,0.00102802300264915,-0.00109754685526263,0.000294248624108868,0.00100467425862162,18.0863277772224
"INFLMEANDELTA6",0.00272402267139171,0.00569139713014374,0.00283414697523163,-0.00271848829088948,0.00168100004251154,0.00344666661155714,0.00109911249538934,0.00582446012773192,0.00252619991412266,30.7417883465057
"NUMSWEEPSFLATDWN6",-0.00111569089671025,0.0078950854465922,0.00230174405014701,0.00260503355971043,0.00154815941975559,0.0111670259103798,0.00234101991331507,0.00256843359788609,0.003610323984495,33.4743990026448
"FREQSLOPERATIO6",-0.00323419421015655,0.00409096279573737,0.00109171189766917,0.00167680591045274,0.000320179810263727,0.00498562506885565,0.000872883194976999,-0.000132548794703127,0.00117476649164804,35.0063814278788
"NUMSWEEPSFLATUP6",7.30314894547061e-05,0.0110641734812281,0.00681916277737133,0.000638332507069676,0.00370466426180987,0.0196352165408608,0.00756129102205147,0.0167466061786086,0.00815914378074762,40.1155110784638
"FREQNEGSLOPEMEAN6",-0.00103072455739722,0.00655035954184777,0.0184417129092254,0.00394526398799698,0.00578046667514901,0.00855665000523164,0.00787575948715416,0.0209315779293669,0.00876287703600312,42.425482223335
"FREQSPREAD6",0.00548683430256591,0.0202964628574823,0.0075542538454318,-0.00126484798654863,0.0063869039793848,0.000951225154482086,0.0046256255187898,0.00405702518956253,0.00587597861170372,44.8737718590926
"FREQCOFM6",0.00429865961238006,0.0174102349835365,0.00716816858177146,0.00458149992863994,0.00301126143097829,0.0110241733042668,0.00991329338842136,0.0149948838433364,0.00895465480989837,48.906088102793
"FREQABSSLOPEMEAN6",0.00743900195720939,0.0181465527788885,0.00255651308555147,0.00171763352065308,0.00633660694066672,0.00670641867072068,0.00296072503353103,0.014623089316526,0.00746735112859808,53.6628999027935
"FREQSLOPEMEAN6",0.00354532562381941,0.0223164237391131,0.0104703606816897,0.00271515375985413,0.00457652539900729,0.0105368344058876,0.00819954717622635,0.0108110424708063,0.00912434174798237,54.8943723458198
"FREQSWEEPFLATPERCENT6",0.00139865163067539,0.0101179211052345,0.0207419323820988,0.00514789766827129,0.00852304323950955,0.0142641836925989,0.0138941299397389,0.004305658261638,0.00956216391691917,55.6979513211857
"FREQSWEEPDWNPERCENT6",-0.00289904407406778,0.0109350577988302,0.0248547078806788,0.00535011224993349,0.00630005322835609,0.0106740786971185,0.0088406322038446,0.0128204751655729,0.00949901821636175,55.7339262955582
"DURATION6",-0.00030653244408844,0.0124859669358421,0.0101900397308306,0.00843192670594823,-0.000597217725179093,0.00884101511731868,0.00766048495602439,0.00117916213665552,0.00591168402410119,56.8170486917335
"FREQPOSSLOPEMEAN6",0.0112797088738607,0.0179102851619613,0.0422479293986154,0.0167768785387394,0.000873218049061817,0.0139648654138289,0.0250402922842057,0.0331747217541392,0.0200287865579508,60.8064225730804
"FREQQUARTER36",0.00228299588827254,0.0587085482605459,0.0378064749455587,0.0114295802306481,0.00683396977690488,0.0433237552772999,0.000712986812333645,0.0387748941244242,0.0247501240858399,76.5019307447242
"REP7",8,8,8,8,8,8,8,8,8,8
"FREQSTEPDOWN7",0,-1.60566281383152e-05,1.59480809790356e-05,-1.38282042291794e-05,0,8.12737217675409e-06,-1.48895126906633e-05,-1.48171953222444e-05,-5.05508724519119e-06,0.437560382547761
"FREQNUMSTEPS7",2.40137746627831e-05,-8.16251287127124e-05,2.07914889337229e-05,3.07906896902006e-05,3.4165970520519e-05,4.70019532689864e-05,-8.19962633649227e-07,-1.28079015049625e-05,9.48694363538356e-06,0.859794559893441
"NUMSWEEPSDWNUP7",3.23903812335127e-07,0.00021312705303161,2.98606554543659e-05,2.80884733371564e-05,-0.00018218032822907,-3.39470352549927e-05,0.000357140806672917,-7.87215780691783e-05,4.05888785994358e-05,2.01108470621013
"FREQENDDWN7",0.00124875826792484,0.00168349222493125,0.00054197205566768,-0.000146267376239652,0.000359204092608736,0.00125476266956101,0.000790355186848029,0.0023221863642603,0.0009876776058413,7.69274772702352
"FREQBEGDWN7",-0.001054870315559,-0.000440207508449362,0.000361322578390698,-0.000301348061860466,0.000966104668117745,0.00198747270346603,0.00203275788870774,0.00364589368054346,0.000887398550371026,8.62127634858091
"NUMSWEEPSUPDWN7",0.000359418621253074,0.00136135743224065,-6.22122379014695e-05,-0.000328538472955151,-0.000207233039360594,0.000234439449653981,0.00112684949475807,0.00120922399425927,0.000452324787551483,8.96447299438847
"FREQENDUP7",0.00182629465573526,0.0012440642634569,0.00127976087098767,-0.00113003682177281,0.000798712329311289,0.00343718345405014,0.000442559391374222,-0.00114156868543221,0.000831470833026499,8.97149164636316
"FREQBEGUP7",0.00172411106094366,0.00106752296433774,0.000905860505224712,0.00196788002745206,0.000992020164441017,0.00241941003019812,0.000322920051944867,0.00439800354200222,0.00169564921886246,10.0884994558139
"INFLSTDDEVDELTA7",0.00186098237555417,0.00211923702841881,-5.78070645847704e-05,-0.000297294586574666,-0.000549355821810719,0.00181731438255762,-0.000572387610312726,0.00228057282223473,0.000808580177414125,13.3344339579729
"NUMINFLECTIONS7",0.000921981871752614,0.00271659146121694,-0.000619422712286924,0.0012212567822752,0.00304803293479847,0.00347332824063001,0.00332512978178304,-0.000271134446459755,0.00171318856778465,14.5750487038848
"INFLMAXMINDELTA7",0.00204495581428006,0.00333898917782216,-0.000103611689699003,-0.000291445703983205,0.000337442547375633,0.00202129572165913,0.00112409599265663,0.00240855881939289,0.00134337027390756,17.1695567528531
"INFLMEANDELTA7",-0.000365644271142643,0.00607947365790021,0.00342008654059852,-0.00378046648315662,-0.000240232340901291,0.00334376037947921,0.00246922753031517,0.00476139657983051,0.00191367155544295,30.114212149013
"NUMSWEEPSFLATDWN7",0.000241543086498054,0.00857126534301364,0.00288504020859635,0.000537473972025177,0.000277082305254925,0.0130549738980225,0.000523390484130265,0.0048664758032906,0.00382743708269398,33.5006478417763
"FREQSLOPERATIO7",-0.00176572387334615,0.00517296593682191,0.00127438599946088,0.00040550636899075,0.00288920228880783,0.00570382635545233,0.00489330819506043,0.00372899737815072,0.00278182780313683,36.2234638649989
"NUMSWEEPSFLATUP7",-0.000108317740046341,0.0107889059424477,0.0103721850857337,0.00055166937275907,0.00264517724534548,0.0171914342704695,0.0126299172681755,0.0190681026864456,0.00907948229662607,40.2744777863898
"FREQSPREAD7",0.00939183177872205,0.0165686427068817,0.00876791239172994,-0.000493675635320548,0.000100321966828615,0.00238826778524112,0.00733033443586261,0.00604712864289861,0.0062086252739033,44.74223146129
"FREQNEGSLOPEMEAN7",-0.00320727542176774,0.018107979054761,0.0300195747559842,0.00142619942365869,0.0080962291288571,0.0150732343713694,0.0123882832913204,0.0264371294404273,0.013412689317663,45.0754067740748
"FREQCOFM7",0.00518959469251928,0.0128194187664642,0.00804843722906012,0.0056044656086589,-0.000337589092428715,0.0109624321381138,0.0116554037289593,0.0184219840919219,0.00893782837018307,48.9116905441839
"FREQABSSLOPEMEAN7",0.00717795051392308,0.0159366813349229,0.00604692221960983,0.0033228077967933,0.00142395605144033,0.00838969484331621,0.00376433042909043,0.0213029405467242,0.0083330751313397,53.1201691731797
"FREQSLOPEMEAN7",0.00696538047258091,0.0196112742593914,0.00925706622588167,-0.000156099754619652,0.00304278619975713,0.017074266675163,0.00799088420630014,0.0153012000552578,0.00976360331994742,54.5773755133856
"FREQSWEEPDWNPERCENT7",0.000405408205925937,0.0119798667316937,0.0233459663469754,0.000962825274339648,0.00310231998661535,0.0126085594771835,0.010583922551596,0.0180352833260246,0.0100155631457587,54.9369261509912
"DURATION7",0.00190009044894264,0.0103329139653275,0.00820506031011232,0.00159625347705252,0.000163179440568119,0.00847576330013926,0.0119981014790572,0.000636542319883003,0.00534987646812042,55.3240173228116
"FREQSWEEPFLATPERCENT7",0.00327422181625327,0.00948592968713668,0.0196879791886132,0.00214794577796987,0.00476191945131325,0.0158452906762085,0.0165271491057077,0.0160862530733043,0.0108775588262817,56.0188058438764
"FREQPOSSLOPEMEAN7",0.0131464734528095,0.0202458700127713,0.0519909003445821,0.00864023648783609,-0.000185255608760281,0.0209438340222685,0.0235665827884847,0.0340632271976938,0.0213736956529656,60.4938513442124
"FREQQUARTER37",0.00274626213553029,0.0426708753019995,0.0396197458631331,0.00582091747452554,0.00120327537151628,0.0433643458617787,0.0179956650342516,0.0484288848796751,0.0250579283790843,75.9988172910005
"REP8",9,9,9,9,9,9,9,9,9,9
"FREQSTEPDOWN8",1.06329813816496e-05,1.69292047743066e-06,-5.15964584979425e-05,-1.21890274375008e-05,2.27159147698878e-05,9.79902205759865e-06,0,-1.31513190773035e-05,-3.01167051297742e-06,0.434109191262986
"FREQNUMSTEPS8",-7.91435004613396e-05,3.28361460295493e-05,-2.52089280867985e-05,3.38281624109298e-05,5.4710706254575e-05,4.75010961657324e-05,1.81101261994081e-05,0.000126122117755605,2.67433738359295e-05,1.12285080891496
"NUMSWEEPSDWNUP8",-0.000124842563463116,0.000180547513162507,-7.80325729441947e-05,-0.000187838318646877,8.03897440051571e-05,-0.000250906346275397,-6.6452507702767e-05,-0.000102224552079656,-6.47018556025606e-05,2.20779454284492
"FREQENDDWN8",0.000903212075147179,0.00113578752090836,0.000412917975063358,-0.00070393517426616,0.00155848157252909,0.00138883127121093,0.000993429657185861,0.000192899871523744,0.000751966682178333,7.44804963097467
"FREQBEGDWN8",9.40406761814871e-05,-0.00118893515528793,0.000626792986992502,0.000432092433824413,0.00218237379215939,0.00202042197746188,-0.000307997526500886,0.00216800990236765,0.000768632998025483,8.32445339349187
"NUMSWEEPSUPDWN8",-0.000904239552177151,0.000591806465142326,-0.000731403184586328,0.00149356918086005,-0.000169301601886692,-0.000585445544562323,0.00156544824367226,0.00148448297068374,0.000345409356118013,8.94585792906822
"FREQENDUP8",0.00135618141524123,-0.000803774652367563,0.00190557967732337,0.00133372502386958,0.000913680850387212,0.000895296836689976,0.00159512237843393,-0.000583037627981237,0.000810489276277781,9.00801069104171
"FREQBEGUP8",0.000207896223612707,0.00139584771834928,0.000268188242235393,0.00241118255581512,0.00124583347257027,0.000586940736181246,-0.00104546101673734,0.00147977066568114,0.000803301921044648,9.97405672174018
"INFLSTDDEVDELTA8",0.0024888552641887,0.00246646834154357,-0.000886774791773979,-6.2279785387227e-05,0.00121551697128575,0.00135390462026257,-0.00142858745444143,0.00198498824979497,0.000882691698800866,14.3430237832897
